item_number,accno,date,quantity,retail,cost,gross
LD-54-140,PA0400,07/10/2024,25,4909,5775,-866
LD-54-140,3DCC01,14/10/2024,25,5313,5775,-462
LD-54-140,TB0100,17/10/2024,2,393,462,-69
LD-54-140,SN0200,21/10/2024,20,3927,4620,-693
LD-54-140,TB0100,29/10/2024,2,393,462,-69
LD-54-140,TJ0100,29/10/2024,1,213,231,-18
LD-54-140,SSL010,06/11/2024,9,2079,2079,0
LD-54-140,SN0200,08/11/2024,12,2356,2772,-416
LD-54-140,TB0100,11/11/2024,2,393,462,-69
LD-54-140,CIG010,15/11/2024,4,878,924,-46
LD-54-140,TB0100,19/11/2024,1,196,231,-35
LD-54-140,TJ0100,22/11/2024,1,213,231,-18
LD-54-140,TSS020,25/11/2024,5,982,1155,-173
LD-54-140,SSL010,26/11/2024,5,1155,1155,0
LD-54-140,PA0400,28/11/2024,15,2945,3465,-520
LD-54-140,SN0200,29/11/2024,40,7854,9240,-1386
LD-54-140,TD0100,02/12/2024,2,439,462,-23
LD-54-140,TJ0100,03/12/2024,2,425,462,-37
LD-54-140,CIG010,05/12/2024,7,1536,1617,-81
LD-54-140,SN0200,09/12/2024,24,4712,5544,-832
LD-54-140,PA0400,06/02/2025,5,982,1155,-173
LD-54-140,SN0200,07/02/2025,60,11781,13860,-2079
LD-54-140,TB0100,13/02/2025,3,589,693,-104
LD-54-140,TJ0100,13/02/2025,6,1275,1386,-111
LD-54-140,TJ0100,13/02/2025,6,1275,1386,-111
LD-54-140,PA0400,27/02/2025,5,982,1155,-173
LD-54-140,CIG010,17/03/2025,7,1536,1617,-81
LD-54-140,FP0200,28/03/2025,4,813,924,-111
LD-54-140,FP0200,17/04/2025,4,813,924,-111
LD-54-140,CIG010,07/05/2025,4,878,924,-46
LD-54-140,FP0200,14/05/2025,2,407,462,-55
LD-54-140,SN0200,16/07/2025,1,196,231,-35
LD-54-140,SN0200,06/08/2025,20,3927,4620,-693
LD-54-140,TJ0100,07/08/2025,3,638,693,-55
LD-54-140,TDG020,15/08/2025,3,589,693,-104
LD-54-140,SN0200,05/09/2025,20,3927,4620,-693
LD-54-140,TSS020,08/09/2025,5,982,1155,-173
LD-54-140,TJ0100,16/09/2025,2,425,462,-37
LD-54-140,TB0100,21/10/2025,1,196,231,-35
LD-54-160,TSS020,09/10/2023,6,1577,1752,-175
LD-54-160,FM0200,23/10/2024,-1,-259,-273,14
LD-54-160,TDG020,11/10/2023,1,248,292,-44
LD-54-160,IT0100,21/11/2024,-4,-983,-1092,109
LD-54-160,IT0100,21/11/2024,-31,-7617,-8463,846
LD-54-160,IT0100,21/11/2024,-28,-6880,-7644,764
LD-54-160,TB0100,31/10/2023,2,514,584,-70
LD-54-160,TSS020,06/11/2023,4,1051,1168,-117
LD-54-160,SN0200,16/11/2023,60,14892,17520,-2628
LD-54-160,SN0200,01/12/2023,10,2482,2920,-438
LD-54-160,ME0100,05/12/2023,2,584,584,0
LD-54-160,SUN010,11/12/2023,2,555,584,-29
LD-54-160,SN0200,13/12/2023,36,8935,10512,-1577
LD-54-160,TA0100,13/12/2023,10,2628,2920,-292
LD-54-160,ICE010,31/07/2024,5,1550,1550,0
LD-54-160,SN0200,19/08/2024,30,6962,8190,-1229
LD-54-160,TB0100,22/08/2024,2,464,546,-82
LD-54-160,TA0100,26/08/2024,4,983,1092,-109
LD-54-160,FP0200,28/08/2024,5,1201,1365,-164
LD-54-160,TB0100,03/09/2024,2,464,546,-82
LD-54-160,CCG020,03/09/2024,2,546,546,0
LD-54-160,TA0100,04/09/2024,25,6143,6825,-683
LD-54-160,TB0100,05/09/2024,10,2321,2730,-410
LD-54-160,CWMT01,09/09/2024,11,2703,3003,-300
LD-54-160,FM0200,13/09/2024,1,259,273,-14
LD-54-160,SN0200,16/09/2024,10,2321,2730,-410
LD-54-160,FP0200,19/09/2024,1,240,273,-33
LD-54-160,TA0100,20/09/2024,40,9828,10920,-1092
LD-54-160,SN0200,25/09/2024,10,2321,2730,-409
LD-54-160,PA0400,01/10/2024,2,464,546,-82
LD-54-160,PA0400,07/10/2024,33,7658,9009,-1351
LD-54-160,3DCC01,14/10/2024,15,3767,4095,-328
LD-54-160,TA0100,15/10/2024,5,1229,1365,-137
LD-54-160,PRS010,15/10/2024,4,1092,1092,0
LD-54-160,TDG020,22/10/2024,2,464,546,-82
LD-54-160,TB0100,22/10/2024,1,232,273,-41
LD-54-160,FP0200,23/10/2024,2,480,546,-66
LD-54-160,FP0200,24/10/2024,2,480,546,-66
LD-54-160,PRS010,28/10/2024,5,1365,1365,0
LD-54-160,TDG020,04/11/2024,1,232,273,-41
LD-54-160,SN0200,08/11/2024,12,2785,3276,-491
LD-54-160,PA0400,08/11/2024,20,4641,5460,-819
LD-54-160,TSS020,11/11/2024,5,1160,1365,-205
LD-54-160,SN0200,15/11/2024,20,4641,5460,-819
LD-54-160,PRS010,18/11/2024,9,2457,2457,0
LD-54-160,TB0100,19/11/2024,2,464,546,-82
LD-54-160,TB0100,21/11/2024,3,696,819,-123
LD-54-160,IT0100,21/11/2024,35,8600,9555,-956
LD-54-160,IT0100,21/11/2024,28,6880,7644,-764
LD-54-160,IT0100,21/11/2024,28,6880,7644,-764
LD-54-160,SN0200,22/11/2024,20,4641,5460,-819
LD-54-160,SN0200,09/12/2024,3,696,819,-123
LD-54-160,SN0200,07/02/2025,20,4641,5460,-819
LD-54-160,TDG020,13/02/2025,2,464,546,-82
LD-54-160,PA0400,20/02/2025,5,1160,1365,-205
LD-54-160,TB0100,06/03/2025,7,1624,1911,-287
LD-54-160,FP0200,28/03/2025,18,4324,4914,-590
LD-54-160,SN0200,04/04/2025,10,2321,2730,-409
LD-54-160,TB0100,17/04/2025,9,2088,2457,-369
LD-54-160,FP0200,17/04/2025,4,961,1092,-131
LD-54-160,CIG010,07/05/2025,3,778,819,-41
LD-54-160,CIG010,07/05/2025,3,778,819,-41
LD-54-160,TB0100,13/05/2025,5,1160,1365,-205
LD-54-160,FP0200,14/05/2025,15,3604,4095,-491
LD-54-160,SSL010,21/05/2025,25,6825,6825,0
LD-54-160,TB0100,29/05/2025,10,2321,2730,-410
LD-54-160,SN0200,30/05/2025,63,14619,17199,-2580
LD-54-160,SN0200,06/08/2025,20,4641,5460,-819
LD-54-160,TDG020,15/08/2025,6,1392,1638,-246
LD-54-160,SN0200,15/08/2025,74,17172,20202,-3030
LD-54-180,TSS020,17/01/2024,-1,-359,-399,40
LD-54-180,IT0100,21/11/2024,-5,-1733,-1925,192
LD-54-180,IT0100,21/11/2024,-11,-3812,-4235,424
LD-54-180,ME0100,12/10/2023,2,798,798,0
LD-54-180,TB0100,17/10/2023,2,702,798,-96
LD-54-180,TB0100,31/10/2023,2,702,798,-96
LD-54-180,WHC010,03/11/2023,2,702,798,-96
LD-54-180,IT0100,03/11/2023,6,2155,2394,-239
LD-54-180,TA0100,08/11/2023,1,359,399,-40
LD-54-180,IT0100,21/11/2023,10,3591,3990,-399
LD-54-180,TB0100,21/11/2023,2,702,798,-96
LD-54-180,SN0200,01/12/2023,10,3392,3990,-599
LD-54-180,IT0100,01/12/2023,12,4309,4788,-479
LD-54-180,SUN010,11/12/2023,2,758,798,-40
LD-54-180,TDG020,15/01/2024,9,3052,3591,-539
LD-54-180,TSS020,16/01/2024,10,3591,3990,-399
LD-54-180,SN0200,16/10/2024,15,4909,5775,-866
LD-54-180,SN0200,21/10/2024,10,3273,3850,-578
LD-54-180,MSB010,31/10/2024,5,1733,1925,-193
LD-54-180,TDG020,06/11/2024,5,1636,1925,-289
LD-54-180,PA0400,12/11/2024,5,1636,1925,-289
LD-54-180,IT0100,21/11/2024,5,1733,1925,-192
LD-54-180,IT0100,21/11/2024,11,3812,4235,-424
LD-54-180,IT0100,21/11/2024,10,3465,3850,-385
LD-54-180,PRS010,25/11/2024,7,2695,2695,0
LD-54-180,TDG020,28/11/2024,1,327,385,-58
LD-54-180,PA0400,28/11/2024,5,1636,1925,-289
LD-54-180,TD0100,02/12/2024,1,366,385,-19
LD-54-180,TB0100,03/12/2024,8,2618,3080,-462
LD-54-180,TB0100,05/12/2024,1,327,385,-58
LD-54-180,TA0100,10/12/2024,14,4851,5390,-539
LD-54-180,SN0200,21/01/2025,13,4254,5005,-751
LD-54-180,FP0200,10/02/2025,14,4743,5390,-647
LD-54-180,FP0200,11/02/2025,1,339,385,-46
LD-54-180,IT0100,11/02/2025,1,347,385,-38
LD-54-180,TDG020,13/02/2025,3,982,1155,-173
LD-54-180,ICE010,07/03/2025,7,2695,2695,0
LD-54-180,TB0100,18/03/2025,2,655,770,-115
LD-54-180,FP0200,28/03/2025,10,3388,3850,-462
LD-54-180,TDG020,31/03/2025,5,1636,1925,-289
LD-54-180,TDG020,01/04/2025,1,327,385,-58
LD-54-180,CIG010,11/04/2025,1,366,385,-19
LD-54-180,TSS020,17/04/2025,10,3273,3850,-578
LD-54-180,FP0200,17/04/2025,4,1355,1540,-185
LD-54-180,TDG020,07/05/2025,1,327,385,-58
LD-54-180,TB0100,13/05/2025,10,3273,3850,-578
LD-54-180,FP0200,14/05/2025,2,678,770,-92
LD-54-180,TB0100,14/05/2025,1,327,385,-58
LD-54-180,SN0200,19/05/2025,27,8836,10395,-1559
LD-54-180,SN0200,06/08/2025,20,6545,7700,-1155
LD-54-180,TDG020,25/08/2025,1,327,385,-58
LD-54-180,ICE010,27/08/2025,6,2310,2310,0
LD-54-180,FP0200,03/09/2025,2,678,770,-92
LD-54-180,TSS020,08/09/2025,5,1636,1925,-289
LD-54-180,3DCC01,09/09/2025,10,3542,3850,-308
LD-54-180,TB0100,09/09/2025,13,4254,5005,-751
LD-54-180,CIG010,19/09/2025,2,732,770,-39
LD-54-180,TDG020,19/09/2025,5,1636,1925,-289
LD-54-180,PA0400,01/10/2025,10,3273,3850,-578
LD-54-180,TDG020,03/10/2025,1,327,385,-58
LD-54-180,ICE010,07/10/2025,2,770,770,0
LD-54-180,TDG020,15/10/2025,1,327,385,-58
LD-54-180,WC0100,20/10/2025,22,8470,8470,0
LD-611-140,GDL010,25/08/2025,-3,-1155,-1155,0
LD-611-140,TDG020,11/09/2025,-10,-3273,-3850,577
LD-611-140,TB0100,09/11/2023,2,725,824,-99
LD-611-140,FP0200,15/11/2023,1,379,412,-33
LD-611-140,TT0700,20/11/2023,1,379,412,-33
LD-611-140,FP0200,21/11/2023,1,379,412,-33
LD-611-140,TDG020,23/11/2023,9,3152,3708,-556
LD-611-140,FP0200,06/12/2023,1,379,412,-33
LD-611-140,TDG020,06/02/2024,1,350,412,-62
LD-611-140,TB0100,26/02/2024,2,725,824,-99
LD-611-140,TDG020,05/03/2024,3,1051,1236,-185
LD-611-140,PA0400,19/03/2024,2,742,824,-82
LD-611-140,PA0400,28/03/2024,5,1854,2060,-206
LD-611-140,CC0100,15/04/2024,2,783,824,-41
LD-611-140,TDG020,22/04/2024,1,350,412,-62
LD-611-140,PA0400,21/05/2024,5,1854,2060,-206
LD-611-140,TB0100,13/06/2024,16,5801,6592,-791
LD-611-140,TB0100,18/06/2024,3,1088,1236,-148
LD-611-140,PA0400,05/08/2024,12,4450,4944,-494
LD-611-140,PA0400,21/08/2024,18,5891,6930,-1040
LD-611-140,TA0100,26/08/2024,2,693,770,-77
LD-611-140,TA0100,21/10/2024,4,1386,1540,-154
LD-611-140,SN0200,25/11/2024,12,3927,4620,-693
LD-611-140,TDG020,28/11/2024,9,2945,3465,-520
LD-611-140,TDG020,02/12/2024,1,327,385,-58
LD-611-140,TB0100,05/12/2024,2,655,770,-115
LD-611-140,TD0100,06/12/2024,1,366,385,-19
LD-611-140,TDG020,14/01/2025,2,655,770,-116
LD-611-140,TB0100,14/01/2025,22,7200,8470,-1271
LD-611-140,CWMT01,28/01/2025,2,693,770,-77
LD-611-140,PA0400,03/02/2025,12,3927,4620,-693
LD-611-140,TB0100,05/02/2025,2,655,770,-116
LD-611-140,TDG020,10/02/2025,1,327,385,-58
LD-611-140,TD0100,11/02/2025,3,1097,1155,-58
LD-611-140,FP0200,20/02/2025,2,678,770,-92
LD-611-140,IC0100,03/04/2025,2,770,770,0
LD-611-140,TDG020,20/05/2025,34,11127,13090,-1964
LD-611-140,TB0100,20/05/2025,10,3273,3850,-578
LD-611-140,GDL010,20/08/2025,16,6160,6160,0
LD-611-140,GDL010,25/08/2025,3,1155,1155,0
LD-611-140,GDL010,25/08/2025,3,1155,1155,0
LD-611-140,PA0400,25/08/2025,5,1636,1925,-289
LD-611-140,TDG020,11/09/2025,10,3273,3850,-578
LD-611-140,TDG020,17/09/2025,10,3273,3850,-578
LD-611-140,MM0200,07/10/2025,1,354,385,-31
LD-611-140,FP0200,23/10/2025,1,339,385,-46
LD-611-150,HD0100,18/10/2023,6,2484,2700,-216
LD-611-150,HD0100,25/10/2023,4,1656,1800,-144
LD-611-150,PA0400,14/11/2023,15,6075,6750,-675
LD-611-150,TT0700,20/11/2023,1,414,450,-36
LD-611-150,WT0100,20/11/2023,20,8550,9000,-450
LD-611-150,TDG020,23/11/2023,2,765,900,-135
LD-611-150,TDG020,06/02/2024,1,383,450,-68
LD-611-150,FP0200,12/02/2024,2,828,900,-72
LD-611-150,TB0100,26/02/2024,3,1188,1350,-162
LD-611-150,TDG020,05/03/2024,1,383,450,-68
LD-611-150,TDG020,20/03/2024,38,14535,17100,-2565
LD-611-150,TB0100,28/03/2024,1,396,450,-54
LD-611-150,CC0100,15/04/2024,2,855,900,-45
LD-611-150,HD0100,18/04/2024,10,4140,4500,-360
LD-611-150,TDG020,22/04/2024,1,383,450,-68
LD-611-150,TB0100,29/04/2024,25,9900,11250,-1350
LD-611-150,UBMM01,31/05/2024,6,2619,2700,-81
LD-611-150,TB0100,31/10/2024,5,1785,2100,-315
LD-611-150,PA0400,01/11/2024,5,1785,2100,-315
LD-611-150,PA0400,05/11/2024,15,5355,6300,-945
LD-611-150,HD0100,21/11/2024,1,370,420,-50
LD-611-150,SN0200,25/11/2024,12,4284,5040,-756
LD-611-150,TDG020,28/11/2024,2,714,840,-126
LD-611-150,TD0100,02/12/2024,2,798,840,-42
LD-611-150,TB0100,05/12/2024,1,357,420,-63
LD-611-150,TDG020,14/01/2025,1,357,420,-63
LD-611-150,TB0100,14/01/2025,6,2142,2520,-378
LD-611-150,SM0200,17/01/2025,3,1260,1260,0
LD-611-150,CWMT01,28/01/2025,1,378,420,-42
LD-611-150,CTA010,29/01/2025,1,399,420,-21
LD-611-150,TB0100,05/02/2025,2,714,840,-126
LD-611-150,NT0300,06/02/2025,10,3570,4200,-630
LD-611-150,TD0100,11/02/2025,3,1197,1260,-63
LD-611-150,HD0100,11/02/2025,1,370,420,-50
LD-611-150,HD0100,17/02/2025,2,739,840,-101
LD-611-150,FP0200,20/02/2025,1,370,420,-50
LD-611-150,TB0100,25/02/2025,1,357,420,-63
LD-611-150,SN0200,19/03/2025,12,4284,5040,-756
LD-611-150,IC0100,03/04/2025,2,840,840,0
LD-611-150,SN0200,23/04/2025,10,3570,4200,-630
LD-611-150,UBMM01,16/05/2025,6,2344,2520,-176
LD-611-150,TD0100,24/06/2025,2,798,840,-42
LD-611-150,FP0200,25/06/2025,3,1109,1260,-151
LD-611-150,SN0200,04/07/2025,11,3927,4620,-693
LD-611-150,TD0100,30/07/2025,2,798,840,-42
LD-611-150,TD0100,30/07/2025,1,399,420,-21
LD-611-150,MM0200,07/10/2025,1,386,420,-34
LD-611-150,SN0200,15/10/2025,12,4284,5040,-756
LD-611-170,FP0200,05/10/2023,1,469,510,-41
LD-611-170,AGU010,18/10/2023,1,474,510,-36
LD-611-170,TB0100,23/10/2023,2,898,1020,-122
LD-611-170,HD0100,25/10/2023,4,1877,2040,-163
LD-611-170,AGU010,03/11/2023,6,2846,3060,-214
LD-611-170,TT0700,20/11/2023,1,469,510,-41
LD-611-170,TB0100,21/11/2023,3,1346,1530,-184
LD-611-170,TB0100,23/11/2023,3,1346,1530,-184
LD-611-170,TDG020,06/02/2024,1,434,510,-76
LD-611-170,FP0200,12/02/2024,1,469,510,-41
LD-611-170,WHC010,08/03/2024,4,1795,2040,-245
LD-611-170,PA0400,19/03/2024,2,918,1020,-102
LD-611-170,UBMM01,20/03/2024,4,1979,2040,-61
LD-611-170,TB0100,09/04/2024,2,898,1020,-122
LD-611-170,CC0100,15/04/2024,2,969,1020,-51
LD-611-170,HD0100,18/04/2024,6,2815,3060,-245
LD-611-170,TDG020,22/04/2024,1,434,510,-77
LD-611-170,FP0200,23/04/2024,3,1408,1530,-122
LD-611-170,FP0200,30/04/2024,5,2346,2550,-204
LD-611-170,MM0200,14/10/2024,1,438,476,-38
LD-611-170,TB0100,15/10/2024,3,1214,1428,-214
LD-611-170,MM0200,13/11/2024,1,438,476,-38
LD-611-170,FP0200,14/11/2024,11,4608,5236,-628
LD-611-170,PGJ010,15/11/2024,1,428,476,-48
LD-611-170,PGJ010,21/11/2024,2,857,952,-95
LD-611-170,PGJ010,21/11/2024,1,428,476,-48
LD-611-170,SN0200,29/11/2024,6,2428,2856,-428
LD-611-170,TD0100,02/12/2024,2,904,952,-48
LD-611-170,TB0100,14/01/2025,8,3237,3808,-571
LD-611-170,CWMT01,28/01/2025,2,857,952,-95
LD-611-170,CTA010,29/01/2025,4,1809,1904,-95
LD-611-170,NT0300,06/02/2025,5,2023,2380,-357
LD-611-170,TD0100,11/02/2025,3,1357,1428,-71
LD-611-170,FP0200,20/02/2025,2,838,952,-114
LD-611-170,TB0100,25/02/2025,2,809,952,-143
LD-611-170,KG0200,27/02/2025,1,438,476,-38
LD-611-170,ME0100,11/03/2025,15,6783,7140,-357
LD-611-170,TT0700,12/03/2025,1,428,476,-48
LD-611-170,IC0100,03/04/2025,2,952,952,0
LD-611-170,MC0900,14/04/2025,1,438,476,-38
LD-611-170,HD0100,22/05/2025,1,419,476,-57
LD-611-170,TD0100,24/06/2025,1,452,476,-24
LD-611-170,FP0200,25/06/2025,3,1257,1428,-171
LD-611-170,TA0100,04/07/2025,2,857,952,-95
LD-611-170,TA0100,09/07/2025,1,428,476,-48
LD-611-170,TA0100,15/07/2025,2,857,952,-95
LD-611-170,MSB010,15/08/2025,1,428,476,-48
LD-611-170,FP0200,08/09/2025,1,419,476,-57
LD-611-170,MM0200,07/10/2025,2,876,952,-76
LD-669,SN0200,17/10/2023,1,26,32,-6
LD-7711,SN0200,17/10/2023,1,37,45,-8
LD-8845,AGU010,14/04/2025,1,60,67,-7
LD-90-L,TA0100,04/10/2023,1,460,511,-51
LD-90-L,TDG020,05/10/2023,2,869,1022,-153
LD-90-L,IT0100,05/10/2023,10,4599,5110,-511
LD-90-L,TB0100,10/10/2024,-2,-809,-952,143
LD-90-L,TDG020,18/10/2023,1,434,511,-77
LD-90-L,IT0100,20/10/2023,2,920,1022,-102
LD-90-L,TDG020,30/10/2023,1,434,511,-77
LD-90-L,SN0200,06/11/2023,39,16940,19929,-2989
LD-90-L,TB0100,07/03/2024,2,899,1022,-123
LD-90-L,FP0200,04/04/2024,1,470,511,-41
LD-90-L,IT0100,04/04/2024,5,2300,2555,-256
LD-90-L,FP0200,11/04/2024,1,470,511,-41
LD-90-L,IT0100,07/05/2024,22,10118,11242,-1124
LD-90-L,CTR010,10/06/2024,1,511,511,0
LD-90-L,MM0200,18/06/2024,2,971,1022,-51
LD-90-L,TB0100,29/07/2024,8,3597,4088,-491
LD-90-L,TD0100,23/08/2024,1,452,476,-24
LD-90-L,IT0100,04/09/2024,7,2999,3332,-333
LD-90-L,IT0100,17/09/2024,4,1714,1904,-190
LD-90-L,TB0100,26/09/2024,2,809,952,-143
LD-90-L,TB0100,10/10/2024,2,809,952,-143
LD-90-L,TB0100,10/10/2024,2,809,952,-143
LD-90-L,CTR010,11/11/2024,18,8140,8568,-428
LD-90-L,CTR010,14/11/2024,7,3165,3332,-167
LD-90-L,HD0100,14/11/2024,1,419,476,-57
LD-90-L,HD0100,28/11/2024,10,4189,4760,-571
LD-90-L,TC0700,28/01/2025,2,809,952,-143
LD-90-L,TC0700,04/02/2025,1,405,476,-71
LD-90-L,IT0100,11/02/2025,2,857,952,-95
LD-90-L,TDG020,08/05/2025,1,405,476,-71
LD-90-L,SN0200,15/08/2025,10,4046,4760,-714
LD-90-L,MM0200,04/09/2025,7,3065,3332,-267
LD-90-L,FP0200,16/10/2025,1,419,476,-57
LD-90-L,TA0100,17/10/2025,2,857,952,-95
LD-90-M,TA0100,04/10/2023,1,392,435,-44
LD-90-M,IT0100,20/10/2023,4,1566,1740,-174
LD-90-M,PA0400,03/11/2023,2,783,870,-87
LD-90-M,PA0400,03/11/2023,3,1175,1305,-131
LD-90-M,TC0700,06/11/2023,3,1175,1305,-131
LD-90-M,TA0100,08/11/2023,3,1175,1305,-131
LD-90-M,PA0400,20/11/2023,5,1958,2175,-217
LD-90-M,SSL010,21/11/2023,1,435,435,0
LD-90-M,SN0200,21/11/2023,10,3698,4350,-653
LD-90-M,CTR010,22/11/2023,1,435,435,0
LD-90-M,IT0100,29/11/2023,1,392,435,-44
LD-90-M,CWMT01,29/01/2024,2,783,870,-87
LD-90-M,TB0100,07/03/2024,1,383,435,-52
LD-90-M,TDG020,14/03/2024,20,7395,8700,-1305
LD-90-M,FP0200,04/04/2024,2,800,870,-70
LD-90-M,TB0100,11/04/2024,4,1531,1740,-209
LD-90-M,FP0200,11/04/2024,6,2401,2610,-209
LD-90-M,TB0100,29/04/2024,1,383,435,-52
LD-90-M,IT0100,07/05/2024,14,5481,6090,-609
LD-90-M,PA0400,11/06/2024,5,1958,2175,-218
LD-90-M,PA0400,13/06/2024,5,1958,2175,-218
LD-90-M,TP0200,29/07/2024,1,435,435,0
LD-90-M,PA0400,14/08/2024,10,3654,4060,-406
LD-90-M,TB0100,12/09/2024,10,3451,4060,-609
LD-90-M,FP0200,09/10/2024,1,357,406,-49
LD-90-M,TDG020,04/11/2024,1,345,406,-61
LD-90-M,HD0100,28/11/2024,25,8932,10150,-1218
LD-90-M,TD0100,02/12/2024,1,386,406,-20
LD-90-M,TB0100,01/04/2025,2,690,812,-122
LD-90-M,TDG020,08/05/2025,2,690,812,-122
LD-90-M,PA0400,06/10/2025,5,1726,2030,-305
LD-90-M,FP0200,16/10/2025,4,1429,1624,-195
LD-90-S,TA0100,04/10/2023,1,324,360,-36
LD-90-S,IT0100,05/10/2023,12,3888,4320,-432
LD-90-S,CTR010,12/10/2023,4,1440,1440,0
LD-90-S,FM0200,19/10/2023,2,684,720,-36
LD-90-S,TA0100,08/11/2023,3,972,1080,-108
LD-90-S,TB0100,14/11/2023,1,317,360,-43
LD-90-S,PA0400,21/11/2023,12,3888,4320,-432
LD-90-S,SN0200,22/11/2023,12,3672,4320,-648
LD-90-S,IT0100,29/11/2023,2,648,720,-72
LD-90-S,CTR010,23/01/2024,1,360,360,0
LD-90-S,CTR010,16/02/2024,8,2880,2880,0
LD-90-S,TB0100,07/03/2024,1,317,360,-43
LD-90-S,TDG020,02/04/2024,7,2142,2520,-378
LD-90-S,FP0200,04/04/2024,9,2981,3240,-259
LD-90-S,FP0200,11/04/2024,5,1656,1800,-144
LD-90-S,TDG020,15/04/2024,8,2448,2880,-432
LD-90-S,CWMT01,18/04/2024,1,324,360,-36
LD-90-S,TDG020,19/04/2024,1,306,360,-54
LD-90-S,TA0100,23/04/2024,6,1944,2160,-216
LD-90-S,TB0100,23/04/2024,8,2534,2880,-346
LD-90-S,TB0100,05/07/2024,2,634,720,-86
LD-90-S,TB0100,20/08/2024,3,887,1008,-121
LD-90-S,TB0100,12/09/2024,8,2285,2688,-403
LD-90-S,CTR010,09/10/2024,2,638,672,-34
LD-90-S,TB0100,17/10/2024,3,857,1008,-151
LD-90-S,TDG020,06/11/2024,4,1142,1344,-202
LD-90-S,IT0100,08/11/2024,2,605,672,-67
LD-90-S,TDG020,12/11/2024,1,286,336,-50
LD-90-S,HD0100,14/11/2024,1,296,336,-40
LD-90-S,IT0100,13/12/2024,1,302,336,-34
LD-90-S,TDG020,20/02/2025,2,571,672,-101
LD-90-S,TDG020,26/02/2025,60,17136,20160,-3024
LD-90-S,TDG020,04/03/2025,1,286,336,-50
LD-90-S,CTA010,04/03/2025,8,2554,2688,-134
LD-90-S,TDG020,07/03/2025,2,571,672,-101
LD-90-S,TDG020,08/05/2025,1,286,336,-50
LD-90-S,CTA010,01/07/2025,2,638,672,-34
LD-90-S,FDS010,09/09/2025,1,309,336,-27
LD-90-S,CTA010,30/09/2025,2,638,672,-34
LD-90-S,FDS010,08/10/2025,1,309,336,-27
LD-90-S,FP0200,16/10/2025,3,887,1008,-121
LD-B.STAR,TB0100,07/03/2024,2,449,510,-61
LD-CY040,TB0100,23/09/2025,1,247,145,102
LD-CY040,IC0100,07/10/2025,11,3190,1595,1595
LD-CY040,IC0100,20/10/2025,1,290,145,145
LD-GLB60,SN0200,15/02/2024,55,2805,3300,-495
LD-GLB60,TA0100,17/04/2024,2,108,120,-12
LD-GLB60,HD0100,07/08/2024,26,1435,1560,-125
LD-GLB60,TP0200,12/08/2025,16,806,896,-90
LD-GLB60-1,SN0200,15/11/2023,50,2550,3000,-450
LD-GLB60-1,SN0200,16/11/2023,70,3570,4200,-630
LD-GLB60-1,WHC010,24/11/2023,7,370,420,-50
LD-GLB60-1,TSS020,09/10/2025,2,95,112,-17
LD-GLB60-1,TC0700,21/10/2025,3,143,168,-25
LD-GLB80,TP0200,12/08/2025,-15,-1040,-1155,116
LD-GLB80,TP0200,12/08/2025,-1,-69,-77,8
LD-GLB80,TA0100,10/11/2023,2,149,166,-17
LD-GLB80,IT0100,13/11/2023,11,822,913,-91
LD-GLB80,IT0100,24/11/2023,2,149,166,-17
LD-GLB80,HD0100,22/01/2024,1,76,83,-7
LD-GLB80,MC0900,26/06/2024,2,158,166,-8
LD-GLB80,HD0100,30/07/2024,2,153,166,-13
LD-GLB80,FP0200,09/10/2024,1,68,77,-9
LD-GLB80,WHC010,19/03/2025,4,271,308,-37
LD-GLB80,TP0200,12/08/2025,16,1109,1232,-123
LD-GLB80,TP0200,12/08/2025,1,69,77,-8
LD-GLB80-1,FP0200,12/03/2024,-1,-76,-83,7
LD-GLB80-1,TDG020,25/10/2023,4,282,332,-50
LD-GLB80-1,SN0200,27/10/2023,10,706,830,-125
LD-GLB80-1,TA0100,22/11/2023,1,75,83,-8
LD-GLB80-1,PA0400,27/11/2023,20,1494,1660,-166
LD-GLB80-1,TDG020,06/02/2024,6,423,498,-75
LD-GLB80-1,TDG020,07/02/2024,2,141,166,-25
LD-GLB80-1,WHC010,20/02/2024,1,73,83,-10
LD-GLB80-1,TDG020,21/02/2024,2,141,166,-25
LD-GLB80-1,WHC010,23/02/2024,2,146,166,-20
LD-GLB80-1,FP0200,26/02/2024,20,1527,1660,-133
LD-GLB80-1,FP0200,12/03/2024,1,76,83,-7
LD-GLB80-1,SN0200,14/03/2024,16,1129,1328,-199
LD-GLB80-1,MM0200,29/04/2024,1,79,83,-4
LD-GLB80-1,TD0100,21/05/2024,3,249,249,0
LD-GLB80-1,TDG020,10/02/2025,12,785,924,-139
LD-GLB80-1,SN0200,28/03/2025,50,3273,3850,-578
LD-GLB80-1,NT0300,18/07/2025,2,131,154,-23
LD-GLB80-1,FDS010,18/08/2025,4,283,308,-25
LD-GLB80-1,TDG020,04/09/2025,4,262,308,-46
LD-GLB80-1,TC0700,07/10/2025,1,65,77,-12
LD-GLB80-1,SN0200,10/10/2025,10,655,770,-116
LD-GLB80-1,TDG020,14/10/2025,2,131,154,-23
LD-GLB80-1,FDS010,20/10/2025,5,354,385,-31
LD-GT00-L,MM0200,03/10/2023,1,192,202,-10
LD-GT00-L,TDG020,26/10/2023,1,172,202,-30
LD-GT00-L,TDG020,31/10/2023,1,172,202,-30
